time,fsr1,fsr2,fsr3,fsr4,label
0.0,0,0,0,4000,hard_ground_7
0.0,0,0,0,3996,hard_ground_7
0.0,0,0,0,3997,hard_ground_7
0.0,0,0,0,3994,hard_ground_7
0.0,0,0,0,3991,hard_ground_7
0.0,0,0,0,3996,hard_ground_7
0.0,0,0,0,3992,hard_ground_7
0.0,0,0,0,3995,hard_ground_7
0.0,0,0,0,3994,hard_ground_7
0.0,0,0,0,3992,hard_ground_7
0.003,0,0,0,3994,hard_ground_7
0.003,0,0,0,3993,hard_ground_7
0.003,0,0,0,3993,hard_ground_7
0.003,0,0,0,3995,hard_ground_7
0.003,0,0,0,3994,hard_ground_7
0.003,0,0,0,3994,hard_ground_7
0.003,0,0,0,3996,hard_ground_7
0.003,0,0,0,3998,hard_ground_7
0.003,0,0,0,3996,hard_ground_7
0.003,0,0,0,3995,hard_ground_7
0.003,0,0,0,3994,hard_ground_7
0.003,0,0,0,3996,hard_ground_7
0.003,0,0,0,3994,hard_ground_7
0.003,0,0,0,3995,hard_ground_7
0.003,0,0,0,3995,hard_ground_7
0.003,0,0,0,3998,hard_ground_7
0.006,0,0,0,3995,hard_ground_7
0.006,0,0,0,3996,hard_ground_7
0.007,0,0,0,3996,hard_ground_7
0.007,0,0,0,3990,hard_ground_7
0.007,0,0,0,3993,hard_ground_7
0.007,0,0,0,3993,hard_ground_7
0.007,0,0,0,3996,hard_ground_7
0.007,0,0,0,3992,hard_ground_7
0.009,0,0,0,3993,hard_ground_7
0.009,0,0,0,3997,hard_ground_7
0.009,0,0,0,3998,hard_ground_7
0.009,0,0,0,3993,hard_ground_7
0.01,0,0,0,3997,hard_ground_7
0.01,0,0,0,3995,hard_ground_7
0.01,0,0,0,3995,hard_ground_7
0.01,0,0,0,3993,hard_ground_7
0.01,0,0,0,3996,hard_ground_7
0.01,0,0,0,3994,hard_ground_7
0.01,0,0,0,3994,hard_ground_7
0.01,0,0,0,3994,hard_ground_7
0.01,0,0,0,3994,hard_ground_7
0.01,0,0,0,3990,hard_ground_7
0.01,0,0,0,3996,hard_ground_7
0.01,0,0,0,3992,hard_ground_7
0.01,0,0,0,3991,hard_ground_7
0.01,0,0,0,3992,hard_ground_7
0.01,0,0,0,3996,hard_ground_7
0.01,0,0,0,3991,hard_ground_7
0.01,0,0,0,3987,hard_ground_7
0.01,0,0,0,3995,hard_ground_7
0.01,0,0,0,3994,hard_ground_7
0.01,0,0,0,3993,hard_ground_7
0.01,0,0,0,3989,hard_ground_7
0.01,0,0,0,3986,hard_ground_7
0.01,0,0,0,3988,hard_ground_7
0.01,0,0,0,3996,hard_ground_7
0.01,0,0,0,3993,hard_ground_7
0.01,0,0,0,3990,hard_ground_7
0.01,0,0,0,3993,hard_ground_7
0.01,0,0,0,3993,hard_ground_7
0.01,0,0,0,3992,hard_ground_7
0.01,0,0,0,3997,hard_ground_7
0.01,0,0,0,3994,hard_ground_7
0.01,0,0,0,3990,hard_ground_7
0.01,0,0,0,3991,hard_ground_7
0.01,0,0,0,3993,hard_ground_7
0.015,0,0,0,3993,hard_ground_7
0.015,0,0,0,3993,hard_ground_7
0.015,0,0,0,3993,hard_ground_7
0.015,0,0,0,3986,hard_ground_7
0.015,0,0,0,3991,hard_ground_7
