time,fsr1,fsr2,fsr3,fsr4,label
0.0,3954,0,3814,0,hard_ground_5
0.0,3947,0,3828,0,hard_ground_5
0.0,3943,0,3822,0,hard_ground_5
0.0,3949,0,3822,0,hard_ground_5
0.0,3952,0,3821,0,hard_ground_5
0.0,3950,0,3823,0,hard_ground_5
0.0,3949,0,3822,0,hard_ground_5
0.0,3954,0,3814,0,hard_ground_5
0.0,3951,0,3820,0,hard_ground_5
0.0,3952,0,3821,0,hard_ground_5
0.0,3950,0,3816,0,hard_ground_5
0.0,3954,0,3822,0,hard_ground_5
0.0,3954,0,3819,0,hard_ground_5
0.0,3953,0,3821,0,hard_ground_5
0.0,3955,0,3831,0,hard_ground_5
0.0,3956,0,3822,0,hard_ground_5
0.0,3961,0,3820,0,hard_ground_5
0.0,3958,0,3826,0,hard_ground_5
0.0,3954,0,3824,0,hard_ground_5
0.0,3956,0,3822,0,hard_ground_5
0.0,3956,0,3827,0,hard_ground_5
0.0,3953,0,3817,0,hard_ground_5
0.0,3951,0,3829,0,hard_ground_5
0.0,3955,0,3827,0,hard_ground_5
0.0,3955,0,3824,0,hard_ground_5
0.006,3953,0,3830,0,hard_ground_5
0.007,3952,0,3829,0,hard_ground_5
0.007,3950,0,3821,0,hard_ground_5
0.007,3953,0,3818,0,hard_ground_5
0.007,3956,0,3821,0,hard_ground_5
0.007,3955,0,3825,0,hard_ground_5
0.008,3956,0,3823,0,hard_ground_5
0.008,3957,0,3820,0,hard_ground_5
0.008,3954,0,3818,0,hard_ground_5
0.008,3958,0,3815,0,hard_ground_5
0.008,3957,0,3827,0,hard_ground_5
0.008,3958,0,3826,0,hard_ground_5
0.008,3959,0,3815,0,hard_ground_5
0.008,3958,0,3811,0,hard_ground_5
0.008,3960,0,3819,0,hard_ground_5
0.008,3958,0,3814,0,hard_ground_5
0.008,3959,0,3823,0,hard_ground_5
0.009,3960,0,3817,0,hard_ground_5
0.009,3951,0,3824,0,hard_ground_5
0.009,3963,0,3818,0,hard_ground_5
0.009,3956,0,3822,0,hard_ground_5
0.009,3952,0,3831,0,hard_ground_5
0.009,3958,0,3821,0,hard_ground_5
0.009,3957,0,3823,0,hard_ground_5
0.009,3956,0,3818,0,hard_ground_5
0.009,3960,0,3820,0,hard_ground_5
0.011,3955,0,3822,0,hard_ground_5
0.011,3956,0,3822,0,hard_ground_5
0.011,3959,0,3823,0,hard_ground_5
0.011,3958,0,3833,0,hard_ground_5
0.011,3958,0,3823,0,hard_ground_5
0.011,3958,0,3828,0,hard_ground_5
0.011,3954,0,3816,0,hard_ground_5
0.011,3957,0,3821,0,hard_ground_5
0.011,3958,0,3819,0,hard_ground_5
0.011,3957,0,3813,0,hard_ground_5
0.011,3961,0,3823,0,hard_ground_5
0.011,3960,0,3819,0,hard_ground_5
0.011,3958,0,3831,0,hard_ground_5
0.011,3956,0,3824,0,hard_ground_5
0.011,3959,0,3817,0,hard_ground_5
0.011,3958,0,3822,0,hard_ground_5
0.011,3958,0,3825,0,hard_ground_5
0.011,3956,0,3823,0,hard_ground_5
0.011,3960,0,3822,0,hard_ground_5
0.011,3957,0,3816,0,hard_ground_5
0.011,3958,0,3820,0,hard_ground_5
0.011,3958,0,3816,0,hard_ground_5
0.011,3957,0,3830,0,hard_ground_5
0.011,3958,0,3819,0,hard_ground_5
0.011,3954,0,3819,0,hard_ground_5
0.014,3959,0,3818,0,hard_ground_5
0.014,3957,0,3822,0,hard_ground_5
0.014,3960,0,3823,0,hard_ground_5
0.014,3958,0,3819,0,hard_ground_5
0.014,3961,0,3824,0,hard_ground_5
0.014,3962,0,3821,0,hard_ground_5
0.016,3963,0,3818,0,hard_ground_5
0.016,3964,0,3821,0,hard_ground_5
0.016,3963,0,3815,0,hard_ground_5
0.016,3962,0,3824,0,hard_ground_5
0.016,3960,0,3819,0,hard_ground_5
0.016,3961,0,3828,0,hard_ground_5
0.016,3958,0,3821,0,hard_ground_5
0.016,3957,0,3822,0,hard_ground_5
0.016,3961,0,3817,0,hard_ground_5
0.016,3958,0,3824,0,hard_ground_5
0.016,3955,0,3828,0,hard_ground_5
0.016,3959,0,3823,0,hard_ground_5
0.016,3957,0,3829,0,hard_ground_5
0.016,3962,0,3831,0,hard_ground_5
0.016,3955,0,3822,0,hard_ground_5
0.016,3958,0,3821,0,hard_ground_5
0.016,3956,0,3819,0,hard_ground_5
0.016,3955,0,3823,0,hard_ground_5
0.016,3958,0,3822,0,hard_ground_5
0.016,3956,0,3821,0,hard_ground_5
0.016,3957,0,3830,0,hard_ground_5
0.016,3955,0,3824,0,hard_ground_5
0.016,3957,0,3822,0,hard_ground_5
0.016,3961,0,3824,0,hard_ground_5
0.016,3953,0,3815,0,hard_ground_5
0.016,3956,0,3825,0,hard_ground_5
0.019,3956,0,3821,0,hard_ground_5
0.019,3958,0,3822,0,hard_ground_5
0.019,3955,0,3825,0,hard_ground_5
0.019,3958,0,3826,0,hard_ground_5
0.02,3959,0,3831,0,hard_ground_5
0.02,3961,0,3838,0,hard_ground_5
0.02,3959,0,3822,0,hard_ground_5
0.021,3958,0,3819,0,hard_ground_5
0.021,3959,0,3822,0,hard_ground_5
0.021,3963,0,3821,0,hard_ground_5
0.021,3962,0,3832,0,hard_ground_5
0.021,3963,0,3822,0,hard_ground_5
0.021,3962,0,3825,0,hard_ground_5
0.021,3965,0,3822,0,hard_ground_5
0.021,3966,0,3820,0,hard_ground_5
0.021,3965,0,3820,0,hard_ground_5
0.021,3970,0,3822,0,hard_ground_5
0.021,3968,0,3826,0,hard_ground_5
0.021,3970,0,3828,0,hard_ground_5
0.021,3970,0,3827,0,hard_ground_5
0.021,3971,0,3822,0,hard_ground_5
0.021,3968,0,3825,0,hard_ground_5
0.021,3973,0,3832,0,hard_ground_5
0.021,3969,0,3832,0,hard_ground_5
0.021,3973,0,3823,0,hard_ground_5
0.021,3967,0,3821,0,hard_ground_5
0.021,3973,0,3822,0,hard_ground_5
0.021,3968,0,3824,0,hard_ground_5
0.021,3972,0,3832,0,hard_ground_5
0.021,3970,0,3830,0,hard_ground_5
0.021,3969,0,3827,0,hard_ground_5
0.021,3971,0,3833,0,hard_ground_5
0.021,3971,0,3822,0,hard_ground_5
0.021,3970,0,3823,0,hard_ground_5
0.021,3970,0,3822,0,hard_ground_5
0.021,3969,0,3824,0,hard_ground_5
0.021,3967,0,3826,0,hard_ground_5
0.021,3970,0,3828,0,hard_ground_5
0.021,3968,0,3827,0,hard_ground_5
0.021,3972,0,3829,0,hard_ground_5
0.021,3972,0,3819,0,hard_ground_5
0.021,3973,0,3824,0,hard_ground_5
0.021,3973,0,3822,0,hard_ground_5
0.021,3971,0,3824,0,hard_ground_5
0.021,3975,0,3822,0,hard_ground_5
0.026,3975,0,3818,0,hard_ground_5
0.026,3974,0,3830,0,hard_ground_5
0.026,3972,0,3824,0,hard_ground_5
0.026,3977,0,3822,0,hard_ground_5
0.026,3973,0,3827,0,hard_ground_5
0.026,3974,0,3820,0,hard_ground_5
0.026,3972,0,3825,0,hard_ground_5
0.026,3973,0,3822,0,hard_ground_5
0.026,3972,0,3826,0,hard_ground_5
0.026,3973,0,3826,0,hard_ground_5
0.026,3973,0,3826,0,hard_ground_5
0.026,3977,0,3824,0,hard_ground_5
0.026,3974,0,3823,0,hard_ground_5
0.026,3975,0,3827,0,hard_ground_5
0.028,3975,0,3829,0,hard_ground_5
0.028,3973,0,3819,0,hard_ground_5
0.028,3973,0,3828,0,hard_ground_5
0.028,3973,0,3826,0,hard_ground_5
0.028,3972,0,3823,0,hard_ground_5
0.028,3977,0,3820,0,hard_ground_5
0.028,3972,0,3829,0,hard_ground_5
0.028,3974,0,3829,0,hard_ground_5
0.028,3976,0,3821,0,hard_ground_5
0.028,3972,0,3823,0,hard_ground_5
0.028,3977,0,3824,0,hard_ground_5
0.028,3974,0,3820,0,hard_ground_5
0.028,3972,0,3826,0,hard_ground_5
0.028,3973,0,3824,0,hard_ground_5
0.031,3971,0,3827,0,hard_ground_5
0.031,3978,0,3827,0,hard_ground_5
0.031,3973,0,3823,0,hard_ground_5
0.031,3974,0,3819,0,hard_ground_5
0.031,3972,0,3824,0,hard_ground_5
0.031,3975,0,3828,0,hard_ground_5
0.031,3971,0,3832,0,hard_ground_5
0.031,3972,0,3827,0,hard_ground_5
0.031,3970,0,3832,0,hard_ground_5
0.031,3974,0,3824,0,hard_ground_5
0.031,3976,0,3825,0,hard_ground_5
0.031,3973,0,3827,0,hard_ground_5
0.031,3974,0,3820,0,hard_ground_5
0.031,3977,0,3827,0,hard_ground_5
0.031,3969,0,3828,0,hard_ground_5
0.031,3973,0,3822,0,hard_ground_5
0.031,3973,0,3822,0,hard_ground_5
0.031,3974,0,3825,0,hard_ground_5
0.031,3973,0,3830,0,hard_ground_5
0.033,3972,0,3818,0,hard_ground_5
0.033,3975,0,3819,0,hard_ground_5
0.033,3971,0,3824,0,hard_ground_5
0.033,3972,0,3820,0,hard_ground_5
0.033,3973,0,3825,0,hard_ground_5
0.033,3973,0,3823,0,hard_ground_5
0.033,3976,0,3821,0,hard_ground_5
0.033,3970,0,3830,0,hard_ground_5
0.033,3975,0,3828,0,hard_ground_5
0.033,3975,0,3820,0,hard_ground_5
0.033,3970,0,3824,0,hard_ground_5
0.033,3972,0,3826,0,hard_ground_5
0.033,3970,0,3824,0,hard_ground_5
0.033,3975,0,3824,0,hard_ground_5
0.033,3974,0,3826,0,hard_ground_5
0.033,3970,0,3822,0,hard_ground_5
0.036,3976,0,3826,0,hard_ground_5
0.036,3974,0,3829,0,hard_ground_5
0.036,3970,0,3829,0,hard_ground_5
