time,fsr1,fsr2,fsr3,fsr4,label
0.0,3629,0,0,0,grass_7
0.0,3630,0,0,0,grass_7
0.0,3636,0,0,0,grass_7
0.0,3631,0,0,0,grass_7
0.0,3632,0,0,0,grass_7
0.0,3631,0,0,0,grass_7
0.0,3631,0,0,0,grass_7
0.0,3635,0,0,0,grass_7
0.0,3635,0,0,0,grass_7
0.0,3634,0,0,0,grass_7
0.0,3639,0,0,0,grass_7
0.0,3639,0,0,0,grass_7
0.0,3640,0,0,0,grass_7
0.0,3640,0,0,0,grass_7
0.0,3640,0,0,0,grass_7
0.0,3646,0,0,0,grass_7
0.0,3643,0,0,0,grass_7
0.0,3643,0,0,0,grass_7
0.0,3641,0,0,0,grass_7
0.0,3646,0,0,0,grass_7
0.0,3648,0,0,0,grass_7
0.004,3647,0,0,0,grass_7
0.004,3652,0,0,0,grass_7
0.004,3653,0,0,0,grass_7
0.005,3650,0,0,0,grass_7
0.005,3649,0,0,0,grass_7
0.008,3651,0,0,0,grass_7
0.008,3653,0,0,0,grass_7
0.008,3648,0,0,0,grass_7
0.01,3654,0,0,0,grass_7
0.01,3649,0,0,0,grass_7
0.01,3652,0,0,0,grass_7
0.01,3651,0,0,0,grass_7
0.01,3655,0,0,0,grass_7
0.01,3657,0,0,0,grass_7
0.01,3660,0,0,0,grass_7
0.01,3657,0,0,0,grass_7
0.01,3654,0,0,0,grass_7
0.01,3657,0,0,0,grass_7
0.01,3656,0,0,0,grass_7
0.012,3651,0,0,0,grass_7
0.013,3659,0,0,0,grass_7
0.013,3659,0,0,0,grass_7
0.013,3665,0,0,0,grass_7
0.013,3659,0,0,0,grass_7
0.013,3661,0,0,0,grass_7
0.013,3659,0,0,0,grass_7
0.013,3665,0,0,0,grass_7
0.013,3659,0,0,0,grass_7
0.013,3659,0,0,0,grass_7
0.013,3654,0,0,0,grass_7
0.013,3661,0,0,0,grass_7
0.013,3658,0,0,0,grass_7
0.013,3659,0,0,0,grass_7
0.013,3661,0,0,0,grass_7
0.016,3658,0,0,0,grass_7
0.016,3668,0,0,0,grass_7
0.016,3655,0,0,0,grass_7
0.016,3659,0,0,0,grass_7
0.016,3663,0,0,0,grass_7
0.016,3661,0,0,0,grass_7
0.016,3661,0,0,0,grass_7
0.016,3665,0,0,0,grass_7
0.016,3665,0,0,0,grass_7
0.016,3665,0,0,0,grass_7
0.016,3663,0,0,0,grass_7
0.016,3664,0,0,0,grass_7
0.016,3671,0,0,0,grass_7
0.016,3665,0,0,0,grass_7
0.016,3667,0,0,0,grass_7
0.016,3667,0,0,0,grass_7
0.016,3672,0,0,0,grass_7
0.016,3667,0,0,0,grass_7
0.016,3669,0,0,0,grass_7
0.016,3667,0,0,0,grass_7
0.016,3672,0,0,0,grass_7
0.016,3669,0,0,0,grass_7
0.016,3668,0,0,0,grass_7
0.016,3666,0,0,0,grass_7
0.016,3669,0,0,0,grass_7
0.02,3669,0,0,0,grass_7
0.021,3666,0,0,0,grass_7
0.021,3666,0,0,0,grass_7
0.021,3669,0,0,0,grass_7
0.021,3670,0,0,0,grass_7
0.021,3672,0,0,0,grass_7
0.021,3669,0,0,0,grass_7
0.021,3676,0,0,0,grass_7
0.021,3670,0,0,0,grass_7
0.021,3670,0,0,0,grass_7
0.021,3672,0,0,0,grass_7
0.021,3670,0,0,0,grass_7
0.021,3670,0,0,0,grass_7
0.021,3673,0,0,0,grass_7
0.021,3673,0,0,0,grass_7
0.021,3672,0,0,0,grass_7
0.021,3671,0,0,0,grass_7
0.021,3673,0,0,0,grass_7
0.021,3674,0,0,0,grass_7
0.021,3674,0,0,0,grass_7
0.021,3672,0,0,0,grass_7
0.021,3675,0,0,0,grass_7
0.021,3673,0,0,0,grass_7
0.021,3675,0,0,0,grass_7
0.021,3669,0,0,0,grass_7
0.021,3673,0,0,0,grass_7
0.021,3672,0,0,0,grass_7
0.021,3673,0,0,0,grass_7
0.021,3675,0,0,0,grass_7
0.021,3674,0,0,0,grass_7
0.027,3675,0,0,0,grass_7
0.027,3675,0,0,0,grass_7
0.027,3677,0,0,0,grass_7
0.027,3673,0,0,0,grass_7
0.027,3672,0,0,0,grass_7
0.027,3674,0,0,0,grass_7
0.027,3674,0,0,0,grass_7
0.027,3672,0,0,0,grass_7
0.027,3678,0,0,0,grass_7
0.027,3678,0,0,0,grass_7
0.029,3673,0,0,0,grass_7
0.029,3676,0,0,0,grass_7
0.029,3676,0,0,0,grass_7
0.029,3677,0,0,0,grass_7
0.029,3682,0,0,0,grass_7
0.029,3675,0,0,0,grass_7
0.029,3675,0,0,0,grass_7
0.029,3678,0,0,0,grass_7
0.029,3675,0,0,0,grass_7
0.029,3679,0,0,0,grass_7
0.029,3677,0,0,0,grass_7
0.029,3676,0,0,0,grass_7
0.029,3675,0,0,0,grass_7
0.029,3677,0,0,0,grass_7
0.029,3677,0,0,0,grass_7
0.029,3678,0,0,0,grass_7
0.029,3677,0,0,0,grass_7
0.029,3678,0,0,0,grass_7
0.031,3679,0,0,0,grass_7
0.031,3677,0,0,0,grass_7
0.031,3680,0,0,0,grass_7
0.031,3680,0,0,0,grass_7
0.031,3685,0,0,0,grass_7
0.031,3683,0,0,0,grass_7
0.031,3683,0,0,0,grass_7
0.031,3678,0,0,0,grass_7
0.031,3678,0,0,0,grass_7
0.033,3685,0,0,0,grass_7
0.033,3682,0,0,0,grass_7
0.033,3683,0,0,0,grass_7
0.033,3686,0,0,0,grass_7
0.034,3692,0,0,0,grass_7
0.034,3685,0,0,0,grass_7
0.034,3679,0,0,0,grass_7
0.034,3683,0,0,0,grass_7
0.034,3681,0,0,0,grass_7
0.034,3683,0,0,0,grass_7
0.034,3685,0,0,0,grass_7
0.034,3679,0,0,0,grass_7
0.034,3683,0,0,0,grass_7
0.034,3683,0,0,0,grass_7
0.034,3679,0,0,0,grass_7
0.034,3682,0,0,0,grass_7
0.034,3683,0,0,0,grass_7
0.034,3685,0,0,0,grass_7
0.034,3684,0,0,0,grass_7
0.034,3678,0,0,0,grass_7
0.034,3684,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3686,0,0,0,grass_7
0.037,3686,0,0,0,grass_7
0.037,3683,0,0,0,grass_7
0.037,3683,0,0,0,grass_7
0.037,3689,0,0,0,grass_7
0.037,3683,0,0,0,grass_7
0.037,3683,0,0,0,grass_7
0.037,3679,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3688,0,0,0,grass_7
0.037,3681,0,0,0,grass_7
0.037,3684,0,0,0,grass_7
0.037,3687,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3687,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3683,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3682,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3686,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3688,0,0,0,grass_7
0.037,3687,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3683,0,0,0,grass_7
0.037,3685,0,0,0,grass_7
0.037,3687,0,0,0,grass_7
0.037,3686,0,0,0,grass_7
0.037,3680,0,0,0,grass_7
0.037,3690,0,0,0,grass_7
0.04,3688,0,0,0,grass_7
0.04,3684,0,0,0,grass_7
0.041,3683,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3678,0,0,0,grass_7
0.041,3685,0,0,0,grass_7
0.041,3687,0,0,0,grass_7
0.041,3687,0,0,0,grass_7
0.041,3687,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3686,0,0,0,grass_7
0.041,3692,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3687,0,0,0,grass_7
0.041,3688,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3683,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3686,0,0,0,grass_7
0.041,3688,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3687,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3692,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3688,0,0,0,grass_7
0.041,3685,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3688,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3690,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3691,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3688,0,0,0,grass_7
0.041,3691,0,0,0,grass_7
0.041,3687,0,0,0,grass_7
0.041,3688,0,0,0,grass_7
0.041,3689,0,0,0,grass_7
0.041,3692,0,0,0,grass_7
0.041,3688,0,0,0,grass_7
0.047,3690,0,0,0,grass_7
0.047,3689,0,0,0,grass_7
0.047,3686,0,0,0,grass_7
0.047,3689,0,0,0,grass_7
0.047,3678,0,0,0,grass_7
0.047,3690,0,0,0,grass_7
0.047,3687,0,0,0,grass_7
0.048,3691,0,0,0,grass_7
0.048,3694,0,0,0,grass_7
0.048,3692,0,0,0,grass_7
0.048,3693,0,0,0,grass_7
0.048,3686,0,0,0,grass_7
0.048,3692,0,0,0,grass_7
0.048,3693,0,0,0,grass_7
0.048,3692,0,0,0,grass_7
0.048,3691,0,0,0,grass_7
0.048,3698,0,0,0,grass_7
0.048,3686,0,0,0,grass_7
0.048,3699,0,0,0,grass_7
0.048,3691,0,0,0,grass_7
0.048,3696,0,0,0,grass_7
0.048,3698,0,0,0,grass_7
0.048,3696,0,0,0,grass_7
0.048,3695,0,0,0,grass_7
0.048,3698,0,0,0,grass_7
0.048,3700,0,0,0,grass_7
0.048,3693,0,0,0,grass_7
0.048,3697,0,0,0,grass_7
0.048,3699,0,0,0,grass_7
0.048,3702,0,0,0,grass_7
0.048,3693,0,0,0,grass_7
0.048,3698,0,0,0,grass_7
0.048,3696,0,0,0,grass_7
0.048,3696,0,0,0,grass_7
0.048,3696,0,0,0,grass_7
0.048,3700,0,0,0,grass_7
0.048,3699,0,0,0,grass_7
0.051,3700,0,0,0,grass_7
0.051,3705,0,0,0,grass_7
0.051,3699,0,0,0,grass_7
0.051,3697,0,0,0,grass_7
0.051,3696,0,0,0,grass_7
0.051,3698,0,0,0,grass_7
0.051,3698,0,0,0,grass_7
0.051,3698,0,0,0,grass_7
0.051,3698,0,0,0,grass_7
0.051,3699,0,0,0,grass_7
0.051,3699,0,0,0,grass_7
0.051,3698,0,0,0,grass_7
0.051,3698,0,0,0,grass_7
0.051,3702,0,0,0,grass_7
0.051,3701,0,0,0,grass_7
0.051,3702,0,0,0,grass_7
0.051,3701,0,0,0,grass_7
0.051,3699,0,0,0,grass_7
0.051,3702,0,0,0,grass_7
0.051,3700,0,0,0,grass_7
0.053,3701,0,0,0,grass_7
0.053,3701,0,0,0,grass_7
0.053,3702,0,0,0,grass_7
0.053,3703,0,0,0,grass_7
0.053,3703,0,0,0,grass_7
0.054,3703,0,0,0,grass_7
0.054,3700,0,0,0,grass_7
0.054,3705,0,0,0,grass_7
0.054,3703,0,0,0,grass_7
0.054,3706,0,0,0,grass_7
0.054,3700,0,0,0,grass_7
0.054,3703,0,0,0,grass_7
0.054,3706,0,0,0,grass_7
0.054,3705,0,0,0,grass_7
0.054,3704,0,0,0,grass_7
0.054,3711,0,0,0,grass_7
0.054,3699,0,0,0,grass_7
0.054,3703,0,0,0,grass_7
0.054,3698,0,0,0,grass_7
0.054,3703,0,0,0,grass_7
0.054,3704,0,0,0,grass_7
0.054,3705,0,0,0,grass_7
0.057,3703,0,0,0,grass_7
0.057,3701,0,0,0,grass_7
0.057,3702,0,0,0,grass_7
0.057,3703,0,0,0,grass_7
0.057,3702,0,0,0,grass_7
0.057,3702,0,0,0,grass_7
0.057,3704,0,0,0,grass_7
0.057,3705,0,0,0,grass_7
0.057,3706,0,0,0,grass_7
0.057,3709,0,0,0,grass_7
0.057,3705,0,0,0,grass_7
0.057,3705,0,0,0,grass_7
0.057,3706,0,0,0,grass_7
0.057,3706,0,0,0,grass_7
0.057,3708,0,0,0,grass_7
0.057,3706,0,0,0,grass_7
