time,fsr1,fsr2,fsr3,fsr4,label
0.0,0,0,0,3901,grass_14
0.0,0,0,0,3895,grass_14
0.0,0,0,0,3902,grass_14
0.0,0,0,0,3900,grass_14
0.0,0,0,0,3896,grass_14
0.0,0,0,0,3901,grass_14
0.0,0,0,0,3898,grass_14
0.0,0,0,0,3900,grass_14
0.0,0,0,0,3897,grass_14
0.0,0,0,0,3900,grass_14
0.0,0,0,0,3902,grass_14
0.0,0,0,0,3900,grass_14
0.0,0,0,0,3904,grass_14
0.0,0,0,0,3904,grass_14
0.0,0,0,0,3904,grass_14
0.0,0,0,0,3903,grass_14
0.0,0,0,0,3904,grass_14
0.0,0,0,0,3903,grass_14
0.0,0,0,0,3901,grass_14
0.0,0,0,0,3899,grass_14
0.0,0,0,0,3907,grass_14
0.0,0,0,0,3901,grass_14
0.0,0,0,0,3903,grass_14
0.0,0,0,0,3897,grass_14
0.0,0,0,0,3901,grass_14
0.0,0,0,0,3905,grass_14
0.0,0,0,0,3905,grass_14
0.0,0,0,0,3903,grass_14
0.0,0,0,0,3909,grass_14
0.0,0,0,0,3905,grass_14
0.0,0,0,0,3903,grass_14
0.0,0,0,0,3907,grass_14
0.0,0,0,0,3905,grass_14
0.0,0,0,0,3906,grass_14
0.0,0,0,0,3904,grass_14
0.0,0,0,0,3903,grass_14
0.0,0,0,0,3903,grass_14
0.006,0,0,0,3906,grass_14
0.006,0,0,0,3900,grass_14
0.006,0,0,0,3904,grass_14
0.006,0,0,0,3900,grass_14
0.006,0,0,0,3903,grass_14
0.006,0,0,0,3905,grass_14
0.006,0,0,0,3907,grass_14
0.006,0,0,0,3907,grass_14
0.006,0,0,0,3897,grass_14
0.006,0,0,0,3904,grass_14
0.007,0,0,0,3906,grass_14
0.007,0,0,0,3901,grass_14
0.007,0,0,0,3907,grass_14
0.007,0,0,0,3907,grass_14
0.007,0,0,0,3903,grass_14
0.007,0,0,0,3906,grass_14
0.007,0,0,0,3907,grass_14
0.007,0,0,0,3905,grass_14
0.007,0,0,0,3913,grass_14
0.007,0,0,0,3902,grass_14
0.007,0,0,0,3910,grass_14
0.007,0,0,0,3906,grass_14
0.007,0,0,0,3907,grass_14
0.007,0,0,0,3905,grass_14
0.007,0,0,0,3904,grass_14
0.007,0,0,0,3903,grass_14
0.009,0,0,0,3903,grass_14
0.009,0,0,0,3902,grass_14
0.01,0,0,0,3905,grass_14
0.01,0,0,0,3903,grass_14
0.011,0,0,0,3904,grass_14
0.011,0,0,0,3903,grass_14
0.011,0,0,0,3901,grass_14
0.011,0,0,0,3906,grass_14
0.011,0,0,0,3903,grass_14
0.011,0,0,0,3904,grass_14
0.011,0,0,0,3907,grass_14
0.011,0,0,0,3910,grass_14
0.011,0,0,0,3908,grass_14
0.011,0,0,0,3908,grass_14
0.011,0,0,0,3906,grass_14
0.011,0,0,0,3908,grass_14
0.011,0,0,0,3906,grass_14
0.011,0,0,0,3907,grass_14
0.011,0,0,0,3910,grass_14
0.011,0,0,0,3909,grass_14
0.011,0,0,0,3908,grass_14
0.011,0,0,0,3910,grass_14
0.011,0,0,0,3908,grass_14
0.011,0,0,0,3904,grass_14
0.011,0,0,0,3901,grass_14
0.011,0,0,0,3909,grass_14
0.011,0,0,0,3907,grass_14
0.011,0,0,0,3905,grass_14
0.011,0,0,0,3907,grass_14
0.011,0,0,0,3906,grass_14
0.011,0,0,0,3905,grass_14
0.011,0,0,0,3912,grass_14
0.011,0,0,0,3910,grass_14
0.011,0,0,0,3910,grass_14
0.011,0,0,0,3909,grass_14
0.011,0,0,0,3908,grass_14
0.011,0,0,0,3909,grass_14
0.011,0,0,0,3908,grass_14
0.011,0,0,0,3906,grass_14
0.011,0,0,0,3912,grass_14
0.011,0,0,0,3910,grass_14
0.011,0,0,0,3908,grass_14
0.011,0,0,0,3911,grass_14
0.011,0,0,0,3913,grass_14
0.011,0,0,0,3914,grass_14
0.011,0,0,0,3911,grass_14
0.016,0,0,0,3919,grass_14
0.016,0,0,0,3911,grass_14
0.016,0,0,0,3918,grass_14
0.016,0,0,0,3917,grass_14
0.016,0,0,0,3911,grass_14
0.016,0,0,0,3912,grass_14
0.016,0,0,0,3911,grass_14
0.016,0,0,0,3905,grass_14
0.016,0,0,0,3908,grass_14
0.016,0,0,0,3907,grass_14
0.016,0,0,0,3911,grass_14
0.016,0,0,0,3914,grass_14
0.016,0,0,0,3905,grass_14
0.016,0,0,0,3906,grass_14
0.016,0,0,0,3917,grass_14
0.016,0,0,0,3912,grass_14
0.016,0,0,0,3912,grass_14
0.016,0,0,0,3906,grass_14
0.016,0,0,0,3914,grass_14
0.016,0,0,0,3906,grass_14
0.016,0,0,0,3914,grass_14
0.016,0,0,0,3903,grass_14
0.016,0,0,0,3913,grass_14
0.016,0,0,0,3920,grass_14
0.016,0,0,0,3911,grass_14
0.016,0,0,0,3905,grass_14
0.016,0,0,0,3911,grass_14
0.019,0,0,0,3910,grass_14
0.019,0,0,0,3909,grass_14
0.019,0,0,0,3910,grass_14
0.019,0,0,0,3910,grass_14
0.019,0,0,0,3913,grass_14
0.02,0,0,0,3911,grass_14
0.02,0,0,0,3910,grass_14
0.02,0,0,0,3913,grass_14
0.02,0,0,0,3911,grass_14
0.021,0,0,0,3913,grass_14
0.021,0,0,0,3915,grass_14
0.021,0,0,0,3909,grass_14
0.021,0,0,0,3909,grass_14
0.021,0,0,0,3915,grass_14
0.021,0,0,0,3915,grass_14
0.021,0,0,0,3910,grass_14
0.021,0,0,0,3909,grass_14
0.021,0,0,0,3910,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3910,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3911,grass_14
0.021,0,0,0,3911,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3907,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3913,grass_14
0.021,0,0,0,3910,grass_14
0.021,0,0,0,3904,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3913,grass_14
0.021,0,0,0,3913,grass_14
0.021,0,0,0,3916,grass_14
0.021,0,0,0,3915,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3914,grass_14
0.021,0,0,0,3914,grass_14
0.021,0,0,0,3912,grass_14
0.021,0,0,0,3911,grass_14
0.021,0,0,0,3914,grass_14
0.021,0,0,0,3911,grass_14
0.021,0,0,0,3911,grass_14
0.021,0,0,0,3914,grass_14
0.021,0,0,0,3918,grass_14
0.021,0,0,0,3917,grass_14
0.021,0,0,0,3918,grass_14
0.021,0,0,0,3915,grass_14
0.021,0,0,0,3914,grass_14
0.021,0,0,0,3917,grass_14
0.026,0,0,0,3914,grass_14
0.026,0,0,0,3915,grass_14
0.026,0,0,0,3913,grass_14
0.026,0,0,0,3917,grass_14
0.026,0,0,0,3913,grass_14
0.026,0,0,0,3917,grass_14
0.026,0,0,0,3916,grass_14
0.026,0,0,0,3911,grass_14
0.027,0,0,0,3917,grass_14
0.027,0,0,0,3914,grass_14
0.027,0,0,0,3915,grass_14
0.027,0,0,0,3913,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3915,grass_14
0.027,0,0,0,3907,grass_14
0.027,0,0,0,3917,grass_14
0.027,0,0,0,3915,grass_14
0.027,0,0,0,3916,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3916,grass_14
0.027,0,0,0,3922,grass_14
0.027,0,0,0,3926,grass_14
0.027,0,0,0,3917,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3923,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3923,grass_14
0.027,0,0,0,3917,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3914,grass_14
0.027,0,0,0,3919,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3916,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3918,grass_14
0.027,0,0,0,3920,grass_14
