time,fsr1,fsr2,fsr3,fsr4,label
0.0,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.003,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.006,0,0,0,0,grass_3
0.008,0,0,0,0,grass_3
0.008,0,0,0,0,grass_3
0.008,0,0,0,0,grass_3
0.008,0,0,0,0,grass_3
0.008,0,0,0,0,grass_3
0.008,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.009,0,0,0,0,grass_3
0.01,0,0,0,0,grass_3
0.01,0,0,0,0,grass_3
0.01,0,0,0,0,grass_3
0.01,0,0,0,0,grass_3
0.01,0,0,0,0,grass_3
0.01,0,0,0,0,grass_3
0.01,0,0,0,0,grass_3
0.011,0,0,0,0,grass_3
0.011,0,0,0,0,grass_3
0.011,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
0.012,0,0,0,0,grass_3
