time,fsr1,fsr2,fsr3,fsr4,label
0.0,1284,0,0,0,grass_15
0.0,1048,0,0,0,grass_15
0.0,746,0,0,0,grass_15
0.0,0,0,0,0,grass_15
0.0,0,0,0,0,grass_15
0.0,0,0,0,0,grass_15
0.0,0,0,0,0,grass_15
0.0,829,0,0,0,grass_15
0.0,1324,0,0,0,grass_15
0.0,1258,0,0,0,grass_15
0.0,1293,0,0,0,grass_15
0.0,1144,0,0,0,grass_15
0.0,771,0,0,0,grass_15
0.0,729,0,0,0,grass_15
0.0,763,0,0,0,grass_15
0.0,1185,0,0,0,grass_15
0.0,1404,0,0,0,grass_15
0.0,1444,0,0,0,grass_15
0.0,1436,0,0,0,grass_15
0.0,1417,0,0,0,grass_15
0.0,1378,0,0,0,grass_15
0.0,1319,0,0,0,grass_15
0.0,1338,0,0,0,grass_15
0.0,1384,0,0,0,grass_15
0.0,1401,0,0,0,grass_15
0.0,1403,0,0,0,grass_15
0.0,1414,0,0,0,grass_15
0.0,1435,0,0,0,grass_15
0.0,1426,0,0,0,grass_15
0.0,1360,0,0,0,grass_15
0.0,1313,0,0,0,grass_15
0.0,1271,0,0,0,grass_15
0.0,1201,0,0,0,grass_15
0.006,1302,0,0,0,grass_15
0.006,1340,0,0,0,grass_15
0.006,1348,0,0,0,grass_15
0.006,1409,0,0,0,grass_15
0.008,1449,0,0,0,grass_15
0.008,1417,0,0,0,grass_15
0.008,1413,0,0,0,grass_15
0.008,1389,0,0,0,grass_15
0.008,1425,0,0,0,grass_15
0.008,1416,0,0,0,grass_15
0.008,1418,0,0,0,grass_15
0.008,1425,0,0,0,grass_15
0.008,1466,0,0,0,grass_15
0.008,1392,0,0,0,grass_15
0.008,1429,0,0,0,grass_15
0.008,1435,0,0,0,grass_15
0.008,1435,0,0,0,grass_15
0.008,1426,0,0,0,grass_15
0.008,1367,0,0,0,grass_15
0.01,1350,0,0,0,grass_15
0.01,1351,0,0,0,grass_15
0.01,1360,0,0,0,grass_15
0.01,1360,0,0,0,grass_15
0.01,1469,0,0,0,grass_15
0.01,1437,0,0,0,grass_15
0.01,1450,0,0,0,grass_15
0.01,1485,0,0,0,grass_15
0.01,1497,0,0,0,grass_15
0.01,1444,0,0,0,grass_15
0.01,1436,0,0,0,grass_15
0.01,1436,0,0,0,grass_15
0.01,1402,0,0,0,grass_15
0.01,1412,0,0,0,grass_15
0.01,1413,0,0,0,grass_15
0.01,1434,0,0,0,grass_15
0.01,1507,0,0,0,grass_15
0.01,1488,0,0,0,grass_15
0.01,1496,0,0,0,grass_15
0.01,1494,0,0,0,grass_15
0.01,1417,0,0,0,grass_15
0.01,1419,0,0,0,grass_15
0.01,1415,0,0,0,grass_15
0.01,1417,0,0,0,grass_15
0.01,1421,0,0,0,grass_15
0.01,1414,0,0,0,grass_15
0.01,1423,0,0,0,grass_15
0.01,1419,0,0,0,grass_15
0.01,1431,0,0,0,grass_15
0.01,1426,0,0,0,grass_15
0.01,1436,0,0,0,grass_15
0.01,1441,0,0,0,grass_15
0.01,1456,0,0,0,grass_15
0.01,1444,0,0,0,grass_15
0.01,1442,0,0,0,grass_15
0.01,1467,0,0,0,grass_15
0.01,1449,0,0,0,grass_15
0.015,1459,0,0,0,grass_15
0.015,1425,0,0,0,grass_15
0.016,1398,0,0,0,grass_15
0.016,1414,0,0,0,grass_15
0.016,1392,0,0,0,grass_15
0.016,1429,0,0,0,grass_15
0.016,1417,0,0,0,grass_15
0.016,1455,0,0,0,grass_15
0.016,1488,0,0,0,grass_15
0.016,1459,0,0,0,grass_15
0.016,1402,0,0,0,grass_15
0.016,1411,0,0,0,grass_15
0.016,1323,0,0,0,grass_15
0.016,1308,0,0,0,grass_15
0.016,1459,0,0,0,grass_15
0.016,1507,0,0,0,grass_15
0.016,1481,0,0,0,grass_15
0.016,1497,0,0,0,grass_15
0.016,1482,0,0,0,grass_15
