time,fsr1,fsr2,fsr3,fsr4,label
0.0,0,0,0,3947,grass_13
0.0,0,0,0,3946,grass_13
0.0,0,0,0,3945,grass_13
0.0,0,0,0,3943,grass_13
0.0,0,0,0,3946,grass_13
0.0,0,0,0,3945,grass_13
0.0,0,0,0,3948,grass_13
0.0,0,0,0,3939,grass_13
0.0,0,0,0,3945,grass_13
0.0,0,0,0,3948,grass_13
0.0,0,0,0,3946,grass_13
0.0,0,0,0,3948,grass_13
0.0,0,0,0,3945,grass_13
0.0,0,0,0,3943,grass_13
0.0,0,0,0,3945,grass_13
0.0,0,0,0,3941,grass_13
0.0,0,0,0,3944,grass_13
0.0,0,0,0,3950,grass_13
0.0,0,0,0,3948,grass_13
0.0,0,0,0,3948,grass_13
0.0,0,0,0,3948,grass_13
0.0,0,0,0,3943,grass_13
0.0,0,0,0,3943,grass_13
0.0,0,0,0,3943,grass_13
0.0,0,0,0,3945,grass_13
0.007,0,0,0,3946,grass_13
0.007,0,0,0,3947,grass_13
0.007,0,0,0,3944,grass_13
0.008,0,0,0,3949,grass_13
0.008,0,0,0,3945,grass_13
0.008,0,0,0,3948,grass_13
0.008,0,0,0,3941,grass_13
0.009,0,0,0,3949,grass_13
0.009,0,0,0,3951,grass_13
0.009,0,0,0,3951,grass_13
0.009,0,0,0,3953,grass_13
0.009,0,0,0,3951,grass_13
0.009,0,0,0,3946,grass_13
0.009,0,0,0,3949,grass_13
0.009,0,0,0,3951,grass_13
0.009,0,0,0,3947,grass_13
0.01,0,0,0,3951,grass_13
0.01,0,0,0,3944,grass_13
0.01,0,0,0,3947,grass_13
0.01,0,0,0,3948,grass_13
0.01,0,0,0,3951,grass_13
0.01,0,0,0,3950,grass_13
0.01,0,0,0,3951,grass_13
0.01,0,0,0,3954,grass_13
0.01,0,0,0,3952,grass_13
0.01,0,0,0,3953,grass_13
0.01,0,0,0,3951,grass_13
0.01,0,0,0,3948,grass_13
0.01,0,0,0,3945,grass_13
0.01,0,0,0,3949,grass_13
0.01,0,0,0,3944,grass_13
0.01,0,0,0,3949,grass_13
0.01,0,0,0,3946,grass_13
0.01,0,0,0,3949,grass_13
0.01,0,0,0,3941,grass_13
0.01,0,0,0,3950,grass_13
0.01,0,0,0,3947,grass_13
0.01,0,0,0,3951,grass_13
0.01,0,0,0,3943,grass_13
0.01,0,0,0,3949,grass_13
0.01,0,0,0,3947,grass_13
0.01,0,0,0,3949,grass_13
0.01,0,0,0,3947,grass_13
0.01,0,0,0,3951,grass_13
0.01,0,0,0,3949,grass_13
0.015,0,0,0,3951,grass_13
0.015,0,0,0,3947,grass_13
0.015,0,0,0,3955,grass_13
0.015,0,0,0,3950,grass_13
0.015,0,0,0,3948,grass_13
0.016,0,0,0,3947,grass_13
0.016,0,0,0,3951,grass_13
0.016,0,0,0,3949,grass_13
0.016,0,0,0,3946,grass_13
0.016,0,0,0,3952,grass_13
0.016,0,0,0,3951,grass_13
0.016,0,0,0,3948,grass_13
0.016,0,0,0,3952,grass_13
0.016,0,0,0,3949,grass_13
0.016,0,0,0,3949,grass_13
0.016,0,0,0,3951,grass_13
0.016,0,0,0,3947,grass_13
0.016,0,0,0,3947,grass_13
0.016,0,0,0,3952,grass_13
0.016,0,0,0,3950,grass_13
0.016,0,0,0,3951,grass_13
0.016,0,0,0,3949,grass_13
0.016,0,0,0,3953,grass_13
0.016,0,0,0,3950,grass_13
0.016,0,0,0,3954,grass_13
0.016,0,0,0,3954,grass_13
0.016,0,0,0,3946,grass_13
0.016,0,0,0,3954,grass_13
0.016,0,0,0,3949,grass_13
0.019,0,0,0,3950,grass_13
0.019,0,0,0,3952,grass_13
0.02,0,0,0,3952,grass_13
0.02,0,0,0,3949,grass_13
0.02,0,0,0,3955,grass_13
0.02,0,0,0,3952,grass_13
0.02,0,0,0,3953,grass_13
0.02,0,0,0,3951,grass_13
0.02,0,0,0,3950,grass_13
0.02,0,0,0,3953,grass_13
0.02,0,0,0,3944,grass_13
0.02,0,0,0,3949,grass_13
0.02,0,0,0,3952,grass_13
0.02,0,0,0,3951,grass_13
0.02,0,0,0,3952,grass_13
0.02,0,0,0,3953,grass_13
0.02,0,0,0,3952,grass_13
0.02,0,0,0,3952,grass_13
0.02,0,0,0,3961,grass_13
0.02,0,0,0,3951,grass_13
0.02,0,0,0,3957,grass_13
0.02,0,0,0,3949,grass_13
0.02,0,0,0,3948,grass_13
0.02,0,0,0,3952,grass_13
0.02,0,0,0,3950,grass_13
0.02,0,0,0,3953,grass_13
0.02,0,0,0,3950,grass_13
0.02,0,0,0,3942,grass_13
0.02,0,0,0,3949,grass_13
0.02,0,0,0,3957,grass_13
0.02,0,0,0,3953,grass_13
0.02,0,0,0,3953,grass_13
0.02,0,0,0,3951,grass_13
0.02,0,0,0,3950,grass_13
0.02,0,0,0,3951,grass_13
