time,fsr1,fsr2,fsr3,fsr4,label
0.0,0,0,0,3939,hard
0.0,0,0,0,3938,hard
0.0,0,0,0,3942,hard
0.0,0,0,0,3940,hard
0.0,0,0,0,3937,hard
0.0,0,0,0,3942,hard
0.0,0,0,0,3940,hard
0.0,0,0,0,3939,hard
0.0,0,0,0,3940,hard
0.0,0,0,0,3942,hard
0.0,0,0,0,3939,hard
0.0,0,0,0,3938,hard
0.0,0,0,0,3939,hard
0.0,0,0,0,3938,hard
0.0,0,0,0,3940,hard
0.0,0,0,0,3942,hard
0.0,0,0,0,3937,hard
0.0,0,0,0,3939,hard
0.0,0,0,0,3943,hard
0.0,0,0,0,3934,hard
0.0,0,0,0,3939,hard
0.0,0,0,0,3940,hard
0.0,0,0,0,3944,hard
0.0,0,0,0,3935,hard
0.0,0,0,0,3935,hard
0.0,0,0,0,3939,hard
0.0,0,0,0,3942,hard
0.0,0,0,0,3939,hard
0.0,0,0,0,3944,hard
0.0,0,0,0,3937,hard
0.0,0,0,0,3940,hard
0.0,0,0,0,3935,hard
0.006,0,0,0,3939,hard
0.006,0,0,0,3939,hard
0.006,0,0,0,3941,hard
0.006,0,0,0,3933,hard
0.006,0,0,0,3939,hard
0.006,0,0,0,3943,hard
0.007,0,0,0,3934,hard
0.007,0,0,0,3939,hard
0.007,0,0,0,3941,hard
0.007,0,0,0,3936,hard
0.007,0,0,0,3943,hard
0.007,0,0,0,3941,hard
0.007,0,0,0,3941,hard
0.007,0,0,0,3942,hard
0.009,0,0,0,3940,hard
0.009,0,0,0,3944,hard
0.009,0,0,0,3946,hard
0.01,0,0,0,3939,hard
0.01,0,0,0,3940,hard
0.01,0,0,0,3935,hard
0.01,0,0,0,3952,hard
0.011,0,0,0,3936,hard
0.011,0,0,0,3939,hard
0.011,0,0,0,3938,hard
0.011,0,0,0,3939,hard
0.011,0,0,0,3932,hard
0.011,0,0,0,3939,hard
0.011,0,0,0,3942,hard
0.011,0,0,0,3937,hard
0.011,0,0,0,3936,hard
0.011,0,0,0,3941,hard
0.011,0,0,0,3942,hard
0.011,0,0,0,3932,hard
0.011,0,0,0,3935,hard
0.011,0,0,0,3937,hard
0.011,0,0,0,3938,hard
0.011,0,0,0,3939,hard
0.011,0,0,0,3935,hard
0.011,0,0,0,3936,hard
0.011,0,0,0,3934,hard
0.011,0,0,0,3936,hard
0.011,0,0,0,3936,hard
0.011,0,0,0,3939,hard
0.014,0,0,0,3936,hard
0.014,0,0,0,3936,hard
0.014,0,0,0,3941,hard
0.014,0,0,0,3933,hard
0.014,0,0,0,3942,hard
0.014,0,0,0,3938,hard
0.014,0,0,0,3935,hard
0.014,0,0,0,3935,hard
0.016,0,0,0,3940,hard
0.016,0,0,0,3943,hard
0.016,0,0,0,3932,hard
0.016,0,0,0,3938,hard
0.016,0,0,0,3936,hard
0.016,0,0,0,3938,hard
0.016,0,0,0,3939,hard
0.016,0,0,0,3938,hard
0.016,0,0,0,3936,hard
0.016,0,0,0,3935,hard
0.016,0,0,0,3940,hard
0.016,0,0,0,3941,hard
0.019,0,0,0,3934,hard
0.019,0,0,0,3936,hard
0.019,0,0,0,3935,hard
0.019,0,0,0,3937,hard
0.019,0,0,0,3933,hard
0.019,0,0,0,3938,hard
0.019,0,0,0,3936,hard
0.019,0,0,0,3932,hard
0.021,0,0,0,3938,hard
0.021,0,0,0,3934,hard
0.021,0,0,0,3937,hard
0.021,0,0,0,3932,hard
