time,fsr1,fsr2,fsr3,fsr4,label
0.0,0,0,0,3875,hard
0.0,0,0,0,3875,hard
0.0,0,0,0,3875,hard
0.0,0,0,0,3870,hard
0.0,0,0,0,3871,hard
0.0,0,0,0,3872,hard
0.0,0,0,0,3875,hard
0.0,0,0,0,3874,hard
0.0,0,0,0,3877,hard
0.0,0,0,0,3880,hard
0.0,0,0,0,3875,hard
0.0,0,0,0,3880,hard
0.0,0,0,0,3876,hard
0.0,0,0,0,3876,hard
0.0,0,0,0,3874,hard
0.0,0,0,0,3878,hard
0.0,0,0,0,3877,hard
0.0,0,0,0,3876,hard
0.0,0,0,0,3880,hard
0.0,0,0,0,3875,hard
0.0,0,0,0,3882,hard
0.0,0,0,0,3876,hard
0.0,0,0,0,3876,hard
0.0,0,0,0,3883,hard
0.006,0,0,0,3874,hard
0.006,0,0,0,3877,hard
0.006,0,0,0,3875,hard
0.006,0,0,0,3875,hard
0.006,0,0,0,3872,hard
0.006,0,0,0,3875,hard
0.006,0,0,0,3876,hard
0.006,0,0,0,3873,hard
0.006,0,0,0,3875,hard
0.006,0,0,0,3871,hard
0.006,0,0,0,3873,hard
0.006,0,0,0,3878,hard
0.006,0,0,0,3881,hard
0.007,0,0,0,3875,hard
0.007,0,0,0,3873,hard
0.007,0,0,0,3878,hard
0.007,0,0,0,3878,hard
0.007,0,0,0,3876,hard
0.007,0,0,0,3878,hard
0.007,0,0,0,3875,hard
0.007,0,0,0,3873,hard
0.007,0,0,0,3875,hard
0.007,0,0,0,3870,hard
0.007,0,0,0,3868,hard
0.007,0,0,0,3880,hard
0.007,0,0,0,3870,hard
0.007,0,0,0,3872,hard
0.007,0,0,0,3875,hard
0.009,0,0,0,3878,hard
0.009,0,0,0,3877,hard
0.01,0,0,0,3873,hard
0.01,0,0,0,3873,hard
0.01,0,0,0,3879,hard
0.01,0,0,0,3879,hard
0.01,0,0,0,3872,hard
0.01,0,0,0,3873,hard
0.01,0,0,0,3876,hard
0.01,0,0,0,3868,hard
0.01,0,0,0,3873,hard
0.011,0,0,0,3875,hard
0.011,0,0,0,3872,hard
0.011,0,0,0,3876,hard
0.011,0,0,0,3873,hard
0.011,0,0,0,3882,hard
0.011,0,0,0,3872,hard
0.011,0,0,0,3875,hard
0.011,0,0,0,3874,hard
0.011,0,0,0,3876,hard
0.011,0,0,0,3875,hard
0.011,0,0,0,3878,hard
0.011,0,0,0,3884,hard
0.011,0,0,0,3876,hard
0.011,0,0,0,3869,hard
0.011,0,0,0,3874,hard
0.011,0,0,0,3873,hard
0.011,0,0,0,3875,hard
0.011,0,0,0,3874,hard
0.011,0,0,0,3867,hard
0.011,0,0,0,3877,hard
0.014,0,0,0,3869,hard
0.014,0,0,0,3875,hard
0.014,0,0,0,3872,hard
0.014,0,0,0,3874,hard
0.014,0,0,0,3875,hard
0.014,0,0,0,3873,hard
0.014,0,0,0,3877,hard
0.014,0,0,0,3877,hard
0.014,0,0,0,3878,hard
0.014,0,0,0,3872,hard
0.014,0,0,0,3873,hard
0.014,0,0,0,3881,hard
0.014,0,0,0,3872,hard
0.016,0,0,0,3876,hard
0.016,0,0,0,3878,hard
0.016,0,0,0,3880,hard
0.016,0,0,0,3865,hard
0.016,0,0,0,3871,hard
0.016,0,0,0,3876,hard
0.016,0,0,0,3873,hard
0.016,0,0,0,3878,hard
0.016,0,0,0,3874,hard
0.016,0,0,0,3874,hard
0.016,0,0,0,3873,hard
0.016,0,0,0,3870,hard
0.016,0,0,0,3877,hard
0.016,0,0,0,3869,hard
0.016,0,0,0,3880,hard
0.016,0,0,0,3875,hard
0.016,0,0,0,3875,hard
0.016,0,0,0,3879,hard
0.018,0,0,0,3883,hard
0.018,0,0,0,3875,hard
0.018,0,0,0,3877,hard
0.018,0,0,0,3875,hard
0.018,0,0,0,3874,hard
0.018,0,0,0,3871,hard
0.018,0,0,0,3873,hard
0.018,0,0,0,3878,hard
0.018,0,0,0,3875,hard
0.018,0,0,0,3866,hard
0.021,0,0,0,3876,hard
0.021,0,0,0,3872,hard
0.021,0,0,0,3877,hard
0.021,0,0,0,3876,hard
0.021,0,0,0,3874,hard
0.021,0,0,0,3872,hard
0.022,0,0,0,3864,hard
0.022,0,0,0,3871,hard
0.022,0,0,0,3874,hard
0.022,0,0,0,3874,hard
0.022,0,0,0,3870,hard
0.022,0,0,0,3870,hard
0.022,0,0,0,3880,hard
0.022,0,0,0,3870,hard
0.022,0,0,0,3871,hard
0.022,0,0,0,3875,hard
0.022,0,0,0,3874,hard
0.022,0,0,0,3869,hard
0.022,0,0,0,3872,hard
0.022,0,0,0,3871,hard
0.022,0,0,0,3874,hard
0.022,0,0,0,3869,hard
0.022,0,0,0,3871,hard
0.022,0,0,0,3871,hard
0.022,0,0,0,3872,hard
0.022,0,0,0,3876,hard
0.022,0,0,0,3874,hard
0.022,0,0,0,3869,hard
0.022,0,0,0,3871,hard
0.025,0,0,0,3873,hard
0.025,0,0,0,3872,hard
0.025,0,0,0,3870,hard
0.025,0,0,0,3873,hard
0.025,0,0,0,3873,hard
0.025,0,0,0,3870,hard
0.027,0,0,0,3873,hard
0.027,0,0,0,3871,hard
0.027,0,0,0,3870,hard
0.027,0,0,0,3868,hard
0.027,0,0,0,3872,hard
0.027,0,0,0,3869,hard
0.027,0,0,0,3874,hard
0.027,0,0,0,3874,hard
0.027,0,0,0,3869,hard
0.027,0,0,0,3874,hard
0.027,0,0,0,3870,hard
0.027,0,0,0,3870,hard
0.027,0,0,0,3868,hard
0.027,0,0,0,3865,hard
0.027,0,0,0,3868,hard
0.027,0,0,0,3875,hard
0.027,0,0,0,3866,hard
0.027,0,0,0,3870,hard
0.027,0,0,0,3862,hard
0.027,0,0,0,3874,hard
0.027,0,0,0,3861,hard
0.027,0,0,0,3868,hard
0.027,0,0,0,3865,hard
0.027,0,0,0,3872,hard
0.027,0,0,0,3865,hard
0.027,0,0,0,3861,hard
0.027,0,0,0,3862,hard
0.027,0,0,0,3855,hard
0.027,0,0,0,3847,hard
0.03,0,0,0,3840,hard
0.03,0,0,0,3845,hard
0.03,0,0,0,3840,hard
0.03,0,0,0,3843,hard
0.031,0,0,0,3836,hard
0.031,0,0,0,3834,hard
0.031,0,0,0,3831,hard
0.031,0,0,0,3834,hard
0.031,0,0,0,3834,hard
0.031,0,0,0,3832,hard
0.031,0,0,0,3828,hard
0.031,0,0,0,3834,hard
0.031,0,0,0,3828,hard
0.031,0,0,0,3829,hard
0.031,0,0,0,3832,hard
0.031,0,0,0,3838,hard
0.032,0,0,0,3834,hard
0.032,0,0,0,3836,hard
0.032,0,0,0,3832,hard
0.032,0,0,0,3831,hard
0.032,0,0,0,3828,hard
0.032,0,0,0,3825,hard
0.032,0,0,0,3820,hard
0.032,0,0,0,3819,hard
0.032,0,0,0,3814,hard
