time,fsr1,fsr2,fsr3,fsr4,label
0.0,3605,0,1908,3553,hard
0.0,3612,0,1867,3548,hard
0.0,3605,0,1872,3547,hard
0.0,3606,0,1834,3541,hard
0.0,3604,0,1815,3530,hard
0.002,3606,0,1811,3519,hard
0.002,3608,0,1819,3494,hard
0.002,3606,0,1810,3479,hard
0.002,3602,0,1808,3477,hard
0.002,3605,0,1816,3432,hard
0.002,3600,0,1789,3431,hard
0.002,3607,0,1794,3426,hard
0.002,3608,0,1778,3433,hard
0.002,3608,0,1802,3445,hard
0.004,3608,0,1786,3474,hard
0.004,3607,0,1798,3497,hard
0.004,3608,0,1771,3524,hard
0.011,3603,0,1828,3553,hard
0.011,3609,0,1831,3552,hard
0.011,3608,0,1852,3560,hard
0.011,3611,0,1832,3569,hard
0.011,3615,0,1832,3581,hard
0.011,3612,0,1822,3587,hard
0.011,3614,0,1824,3600,hard
0.011,3608,0,1789,3603,hard
0.011,3610,0,1850,3611,hard
0.011,3622,0,1813,3614,hard
0.011,3626,0,1839,3606,hard
0.011,3632,0,1844,3606,hard
0.011,3631,0,1943,3615,hard
0.011,3629,0,1946,3616,hard
0.011,3635,0,1926,3618,hard
0.011,3633,0,1927,3617,hard
0.011,3631,0,1942,3615,hard
0.011,3637,0,1953,3615,hard
0.011,3645,0,1953,3618,hard
0.011,3640,0,1956,3621,hard
0.011,3638,0,1925,3618,hard
0.011,3646,0,1923,3617,hard
0.011,3646,0,1989,3619,hard
0.011,3642,0,1981,3626,hard
0.011,3642,0,2000,3619,hard
0.011,3643,0,2008,3626,hard
0.011,3639,0,2016,3628,hard
0.017,3645,0,2045,3632,hard
0.017,3645,0,2060,3628,hard
0.017,3646,0,2061,3631,hard
0.017,3639,0,2048,3637,hard
0.017,3644,0,2040,3641,hard
0.017,3640,0,2041,3639,hard
0.017,3647,0,2063,3635,hard
0.021,3648,0,2046,3640,hard
0.022,3641,0,2082,3649,hard
0.022,3647,0,2096,3641,hard
0.022,3644,0,2082,3643,hard
0.022,3650,0,2086,3636,hard
0.022,3651,0,2069,3638,hard
0.022,3640,0,2037,3635,hard
0.022,3649,0,2037,3634,hard
0.022,3657,0,2045,3636,hard
0.022,3650,0,2025,3633,hard
0.022,3652,0,2043,3637,hard
0.022,3651,0,2085,3637,hard
0.022,3647,0,2058,3637,hard
0.022,3651,0,2076,3636,hard
0.022,3649,0,2083,3639,hard
0.022,3646,0,2087,3634,hard
0.022,3647,0,2092,3647,hard
0.025,3650,0,2088,3652,hard
0.025,3648,0,2081,3647,hard
0.025,3650,0,2098,3654,hard
0.027,3651,0,2094,3659,hard
0.027,3651,0,2102,3658,hard
0.027,3651,0,2092,3664,hard
0.027,3652,0,2112,3664,hard
0.028,3650,0,2093,3664,hard
0.028,3660,0,2106,3668,hard
0.028,3649,0,2099,3669,hard
0.028,3652,0,2101,3670,hard
0.028,3657,0,2092,3664,hard
0.028,3656,0,2086,3664,hard
0.028,3659,0,2097,3672,hard
0.028,3654,0,2084,3678,hard
0.028,3656,0,2102,3664,hard
0.028,3660,0,2091,3677,hard
0.028,3661,0,2099,3667,hard
0.028,3660,0,2122,3676,hard
0.028,3657,0,2119,3673,hard
0.028,3656,0,2110,3667,hard
0.028,3658,0,2119,3672,hard
0.028,3661,0,2108,3671,hard
0.028,3655,0,2098,3679,hard
0.028,3658,0,2123,3677,hard
0.028,3657,0,2133,3677,hard
0.028,3660,0,2142,3675,hard
0.031,3659,0,2129,3678,hard
0.032,3658,0,2144,3677,hard
0.032,3652,0,2138,3673,hard
0.032,3659,0,2143,3676,hard
0.032,3661,0,2147,3675,hard
0.032,3662,0,2151,3679,hard
0.032,3658,0,2159,3682,hard
0.032,3655,0,2174,3682,hard
0.032,3658,0,2179,3686,hard
0.032,3658,0,2168,3680,hard
0.032,3658,0,2172,3676,hard
0.032,3661,0,2161,3675,hard
0.032,3659,0,2165,3679,hard
0.032,3658,0,2166,3681,hard
0.032,3665,0,2166,3677,hard
0.032,3661,0,2159,3680,hard
0.032,3657,0,2169,3683,hard
0.032,3660,0,2162,3691,hard
0.032,3659,0,2192,3695,hard
0.032,3657,0,2186,3695,hard
0.032,3659,0,2203,3697,hard
0.032,3660,0,2193,3702,hard
0.032,3663,0,2185,3696,hard
0.032,3662,0,2193,3700,hard
0.037,3660,0,2197,3706,hard
0.037,3663,0,2181,3700,hard
0.037,3660,0,2232,3709,hard
0.037,3663,0,2236,3703,hard
0.038,3657,0,2237,3705,hard
0.038,3661,0,2240,3702,hard
0.038,3658,0,2219,3695,hard
0.038,3662,0,2235,3707,hard
0.038,3662,0,2238,3693,hard
0.038,3662,0,2227,3680,hard
0.038,3665,0,2189,3682,hard
0.039,3664,0,2183,3684,hard
0.04,3660,0,2185,3680,hard
0.04,3662,0,2185,3681,hard
0.04,3662,0,2166,3680,hard
0.04,3659,0,2165,3672,hard
0.04,3662,0,2166,3682,hard
0.04,3662,0,2161,3681,hard
0.04,3666,0,2179,3680,hard
0.04,3662,0,2173,3687,hard
0.04,3662,0,2179,3689,hard
0.041,3664,0,2184,3696,hard
0.041,3658,0,2204,3695,hard
0.041,3666,0,2208,3703,hard
0.041,3659,0,2214,3693,hard
