time,fsr1,fsr2,fsr3,fsr4,label
0.0,2340,0,0,0,grass
0.0,2340,0,0,0,grass
0.0,2338,0,0,0,grass
0.0,2338,0,0,0,grass
0.0,2334,0,0,0,grass
0.0,2340,0,0,0,grass
0.0,2341,0,0,0,grass
0.0,2337,0,0,0,grass
0.0,2335,0,0,0,grass
0.0,2343,0,0,0,grass
0.0,2339,0,0,0,grass
0.0,2344,0,0,0,grass
0.0,2346,0,0,0,grass
0.0,2346,0,0,0,grass
0.004,2341,0,0,0,grass
0.004,2335,0,0,0,grass
0.004,2344,0,0,0,grass
0.004,2338,0,0,0,grass
0.004,2345,0,0,0,grass
0.004,2345,0,0,0,grass
0.004,2352,0,0,0,grass
0.006,2348,0,0,0,grass
0.006,2349,0,0,0,grass
0.007,2345,0,0,0,grass
0.007,2344,0,0,0,grass
0.007,2343,0,0,0,grass
0.007,2348,0,0,0,grass
0.008,2352,0,0,0,grass
0.009,2351,0,0,0,grass
0.009,2360,0,0,0,grass
0.009,2348,0,0,0,grass
0.009,2344,0,0,0,grass
0.009,2344,0,0,0,grass
0.009,2348,0,0,0,grass
0.01,2340,0,0,0,grass
0.01,2343,0,0,0,grass
0.01,2347,0,0,0,grass
0.01,2347,0,0,0,grass
0.01,2351,0,0,0,grass
0.01,2347,0,0,0,grass
0.01,2348,0,0,0,grass
0.01,2335,0,0,0,grass
0.01,2336,0,0,0,grass
0.01,2342,0,0,0,grass
0.01,2332,0,0,0,grass
0.012,2343,0,0,0,grass
0.012,2347,0,0,0,grass
0.012,2345,0,0,0,grass
0.012,2347,0,0,0,grass
0.012,2355,0,0,0,grass
0.012,2357,0,0,0,grass
0.012,2355,0,0,0,grass
0.012,2344,0,0,0,grass
0.012,2336,0,0,0,grass
0.012,2343,0,0,0,grass
0.012,2358,0,0,0,grass
0.012,2342,0,0,0,grass
0.012,2331,0,0,0,grass
0.012,2327,0,0,0,grass
0.012,2337,0,0,0,grass
0.012,2341,0,0,0,grass
0.012,2343,0,0,0,grass
0.012,2344,0,0,0,grass
0.012,2343,0,0,0,grass
0.012,2329,0,0,0,grass
0.012,2337,0,0,0,grass
0.012,2340,0,0,0,grass
0.012,2342,0,0,0,grass
0.012,2347,0,0,0,grass
0.012,2345,0,0,0,grass
0.012,2340,0,0,0,grass
0.015,2345,0,0,0,grass
0.015,2348,0,0,0,grass
0.015,2356,0,0,0,grass
0.015,2357,0,0,0,grass
0.015,2358,0,0,0,grass
0.015,2358,0,0,0,grass
0.015,2353,0,0,0,grass
0.015,2353,0,0,0,grass
0.015,2349,0,0,0,grass
0.015,2351,0,0,0,grass
0.015,2342,0,0,0,grass
0.015,2357,0,0,0,grass
0.015,2360,0,0,0,grass
0.015,2355,0,0,0,grass
0.015,2353,0,0,0,grass
0.015,2348,0,0,0,grass
0.015,2349,0,0,0,grass
0.015,2356,0,0,0,grass
