time,fsr1,fsr2,fsr3,fsr4,label
0.0,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.003,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.006,0,0,0,0,grass
0.008,0,0,0,0,grass
0.008,0,0,0,0,grass
0.008,0,0,0,0,grass
0.008,0,0,0,0,grass
0.008,0,0,0,0,grass
0.008,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.009,0,0,0,0,grass
0.01,0,0,0,0,grass
0.01,0,0,0,0,grass
0.01,0,0,0,0,grass
0.01,0,0,0,0,grass
0.01,0,0,0,0,grass
0.01,0,0,0,0,grass
0.01,0,0,0,0,grass
0.011,0,0,0,0,grass
0.011,0,0,0,0,grass
0.011,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.012,0,0,0,0,grass
0.016,0,0,0,0,grass
0.016,0,0,0,0,grass
0.016,0,0,0,0,grass
0.016,0,0,0,0,grass
0.016,0,0,0,0,grass
0.016,0,0,0,0,grass
0.016,0,0,0,0,grass
0.017,0,0,0,0,grass
0.017,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.018,0,0,0,0,grass
0.021,0,0,0,0,grass
0.021,0,0,0,0,grass
0.021,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.022,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.023,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.027,0,0,0,0,grass
0.03,0,0,0,0,grass
0.03,0,0,0,0,grass
0.03,0,0,0,0,grass
0.03,0,0,0,0,grass
0.03,0,0,0,0,grass
0.03,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.031,0,0,0,0,grass
0.036,0,0,0,0,grass
0.036,0,0,0,0,grass
0.036,0,0,0,0,grass
0.036,0,0,0,0,grass
0.036,0,0,0,0,grass
0.036,0,0,0,0,grass
0.036,0,0,0,0,grass
0.037,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.038,0,0,0,0,grass
0.041,0,0,0,0,grass
0.041,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.042,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.044,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.047,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
0.051,0,0,0,0,grass
