time,fsr1,fsr2,fsr3,fsr4,label
0.0,1284,0,0,0,grass
0.0,1048,0,0,0,grass
0.0,746,0,0,0,grass
0.0,0,0,0,0,grass
0.0,0,0,0,0,grass
0.0,0,0,0,0,grass
0.0,0,0,0,0,grass
0.0,829,0,0,0,grass
0.0,1324,0,0,0,grass
0.0,1258,0,0,0,grass
0.0,1293,0,0,0,grass
0.0,1144,0,0,0,grass
0.0,771,0,0,0,grass
0.0,729,0,0,0,grass
0.0,763,0,0,0,grass
0.0,1185,0,0,0,grass
0.0,1404,0,0,0,grass
0.0,1444,0,0,0,grass
0.0,1436,0,0,0,grass
0.0,1417,0,0,0,grass
0.0,1378,0,0,0,grass
0.0,1319,0,0,0,grass
0.0,1338,0,0,0,grass
0.0,1384,0,0,0,grass
0.0,1401,0,0,0,grass
0.0,1403,0,0,0,grass
0.0,1414,0,0,0,grass
0.0,1435,0,0,0,grass
0.0,1426,0,0,0,grass
0.0,1360,0,0,0,grass
0.0,1313,0,0,0,grass
0.0,1271,0,0,0,grass
0.0,1201,0,0,0,grass
0.006,1302,0,0,0,grass
0.006,1340,0,0,0,grass
0.006,1348,0,0,0,grass
0.006,1409,0,0,0,grass
0.008,1449,0,0,0,grass
0.008,1417,0,0,0,grass
0.008,1413,0,0,0,grass
0.008,1389,0,0,0,grass
0.008,1425,0,0,0,grass
0.008,1416,0,0,0,grass
0.008,1418,0,0,0,grass
0.008,1425,0,0,0,grass
0.008,1466,0,0,0,grass
0.008,1392,0,0,0,grass
0.008,1429,0,0,0,grass
0.008,1435,0,0,0,grass
0.008,1435,0,0,0,grass
0.008,1426,0,0,0,grass
0.008,1367,0,0,0,grass
0.01,1350,0,0,0,grass
0.01,1351,0,0,0,grass
0.01,1360,0,0,0,grass
0.01,1360,0,0,0,grass
0.01,1469,0,0,0,grass
0.01,1437,0,0,0,grass
0.01,1450,0,0,0,grass
0.01,1485,0,0,0,grass
0.01,1497,0,0,0,grass
0.01,1444,0,0,0,grass
0.01,1436,0,0,0,grass
0.01,1436,0,0,0,grass
0.01,1402,0,0,0,grass
0.01,1412,0,0,0,grass
0.01,1413,0,0,0,grass
0.01,1434,0,0,0,grass
0.01,1507,0,0,0,grass
0.01,1488,0,0,0,grass
0.01,1496,0,0,0,grass
0.01,1494,0,0,0,grass
0.01,1417,0,0,0,grass
0.01,1419,0,0,0,grass
0.01,1415,0,0,0,grass
0.01,1417,0,0,0,grass
0.01,1421,0,0,0,grass
0.01,1414,0,0,0,grass
0.01,1423,0,0,0,grass
0.01,1419,0,0,0,grass
0.01,1431,0,0,0,grass
0.01,1426,0,0,0,grass
0.01,1436,0,0,0,grass
0.01,1441,0,0,0,grass
0.01,1456,0,0,0,grass
0.01,1444,0,0,0,grass
0.01,1442,0,0,0,grass
0.01,1467,0,0,0,grass
0.01,1449,0,0,0,grass
0.015,1459,0,0,0,grass
0.015,1425,0,0,0,grass
0.016,1398,0,0,0,grass
0.016,1414,0,0,0,grass
0.016,1392,0,0,0,grass
0.016,1429,0,0,0,grass
0.016,1417,0,0,0,grass
0.016,1455,0,0,0,grass
0.016,1488,0,0,0,grass
0.016,1459,0,0,0,grass
0.016,1402,0,0,0,grass
0.016,1411,0,0,0,grass
0.016,1323,0,0,0,grass
0.016,1308,0,0,0,grass
0.016,1459,0,0,0,grass
0.016,1507,0,0,0,grass
0.016,1481,0,0,0,grass
0.016,1497,0,0,0,grass
0.016,1482,0,0,0,grass
0.016,1471,0,0,0,grass
0.016,1417,0,0,0,grass
0.016,1409,0,0,0,grass
0.016,1409,0,0,0,grass
0.016,1357,0,0,0,grass
0.016,1245,0,0,0,grass
0.019,1255,0,0,0,grass
0.019,1271,0,0,0,grass
0.019,1268,0,0,0,grass
0.019,1261,0,0,0,grass
0.019,1225,0,0,0,grass
0.02,1095,0,0,0,grass
0.02,1119,0,0,0,grass
0.02,1223,0,0,0,grass
0.02,1376,0,0,0,grass
0.02,1393,0,0,0,grass
0.02,1494,0,0,0,grass
0.021,1516,0,0,0,grass
0.021,1534,0,0,0,grass
0.021,1528,0,0,0,grass
0.021,1537,0,0,0,grass
0.021,1547,0,0,0,grass
0.021,1546,0,0,0,grass
0.021,1568,0,0,0,grass
0.021,1514,0,0,0,grass
0.021,1498,0,0,0,grass
0.021,1501,0,0,0,grass
0.021,1472,0,0,0,grass
0.021,1463,0,0,0,grass
0.021,1457,0,0,0,grass
0.021,1451,0,0,0,grass
0.021,1450,0,0,0,grass
0.021,1454,0,0,0,grass
0.021,1454,0,0,0,grass
0.021,1453,0,0,0,grass
0.021,1462,0,0,0,grass
0.021,1488,0,0,0,grass
0.021,1502,0,0,0,grass
0.021,1521,0,0,0,grass
0.021,1533,0,0,0,grass
0.023,1561,0,0,0,grass
0.023,1597,0,0,0,grass
0.023,1552,0,0,0,grass
0.023,1564,0,0,0,grass
0.023,1555,0,0,0,grass
0.023,1544,0,0,0,grass
0.023,1543,0,0,0,grass
0.023,1525,0,0,0,grass
0.023,1521,0,0,0,grass
0.023,1521,0,0,0,grass
0.023,1511,0,0,0,grass
0.023,1504,0,0,0,grass
0.023,1487,0,0,0,grass
0.023,1499,0,0,0,grass
0.023,1529,0,0,0,grass
0.023,1553,0,0,0,grass
0.025,1558,0,0,0,grass
0.025,1553,0,0,0,grass
0.025,1552,0,0,0,grass
0.025,1589,0,0,0,grass
0.025,1536,0,0,0,grass
0.025,1572,0,0,0,grass
0.025,1548,0,0,0,grass
0.025,1564,0,0,0,grass
0.025,1543,0,0,0,grass
0.025,1580,0,0,0,grass
0.025,1562,0,0,0,grass
0.025,1559,0,0,0,grass
0.025,1571,0,0,0,grass
0.025,1555,0,0,0,grass
0.025,1544,0,0,0,grass
0.025,1536,0,0,0,grass
0.025,1510,0,0,0,grass
0.025,1516,0,0,0,grass
0.025,1520,0,0,0,grass
0.025,1520,0,0,0,grass
0.025,1524,0,0,0,grass
0.025,1524,0,0,0,grass
0.025,1535,0,0,0,grass
0.025,1529,0,0,0,grass
0.025,1526,0,0,0,grass
0.025,1567,0,0,0,grass
0.025,1584,0,0,0,grass
0.025,1576,0,0,0,grass
0.025,1671,0,0,0,grass
0.025,1663,0,0,0,grass
0.025,1708,0,0,0,grass
0.03,1731,0,0,0,grass
0.03,1635,0,0,0,grass
0.03,1686,0,0,0,grass
0.03,1681,0,0,0,grass
0.03,1666,0,0,0,grass
0.03,1670,0,0,0,grass
0.03,1656,0,0,0,grass
0.03,1679,0,0,0,grass
0.03,1639,0,0,0,grass
0.03,1637,0,0,0,grass
0.03,1673,0,0,0,grass
0.03,1672,0,0,0,grass
0.03,1625,0,0,0,grass
0.032,1623,0,0,0,grass
0.032,1637,0,0,0,grass
0.032,1630,0,0,0,grass
0.032,1674,0,0,0,grass
0.032,1660,0,0,0,grass
0.032,1596,0,0,0,grass
0.033,1609,0,0,0,grass
0.033,1607,0,0,0,grass
0.033,1660,0,0,0,grass
0.033,1672,0,0,0,grass
0.033,1702,0,0,0,grass
0.033,1641,0,0,0,grass
0.033,1642,0,0,0,grass
0.033,1637,0,0,0,grass
0.033,1635,0,0,0,grass
0.033,1635,0,0,0,grass
0.033,1620,0,0,0,grass
0.033,1611,0,0,0,grass
0.033,1604,0,0,0,grass
0.033,1619,0,0,0,grass
