time,fsr1,fsr2,fsr3,fsr4,label
0.0,0,0,0,3849,grass
0.0,0,0,0,3845,grass
0.0,0,0,0,3849,grass
0.0,0,0,0,3843,grass
0.0,0,0,0,3846,grass
0.0,0,0,0,3843,grass
0.0,0,0,0,3843,grass
0.0,0,0,0,3847,grass
0.0,0,0,0,3836,grass
0.0,0,0,0,3832,grass
0.0,0,0,0,3840,grass
0.0,0,0,0,3838,grass
0.0,0,0,0,3838,grass
0.0,0,0,0,3843,grass
0.0,0,0,0,3850,grass
0.0,0,0,0,3847,grass
0.0,0,0,0,3850,grass
0.0,0,0,0,3834,grass
0.0,0,0,0,3840,grass
0.0,0,0,0,3839,grass
0.0,0,0,0,3822,grass
0.0,0,0,0,3846,grass
0.0,0,0,0,3836,grass
0.0,0,0,0,3830,grass
0.0,0,0,0,3835,grass
0.0,0,0,0,3845,grass
0.0,0,0,0,3825,grass
0.0,0,0,0,3842,grass
0.0,0,0,0,3846,grass
0.0,0,0,0,3851,grass
0.0,0,0,0,3847,grass
0.0,0,0,0,3856,grass
0.0,0,0,0,3847,grass
0.0,0,0,0,3847,grass
0.0,0,0,0,3843,grass
0.0,0,0,0,3851,grass
0.0,0,0,0,3843,grass
0.006,0,0,0,3851,grass
0.006,0,0,0,3849,grass
0.006,0,0,0,3851,grass
0.006,0,0,0,3855,grass
0.006,0,0,0,3844,grass
0.006,0,0,0,3843,grass
0.006,0,0,0,3840,grass
0.006,0,0,0,3845,grass
0.006,0,0,0,3846,grass
0.006,0,0,0,3847,grass
0.006,0,0,0,3848,grass
0.006,0,0,0,3834,grass
0.006,0,0,0,3847,grass
0.006,0,0,0,3856,grass
0.008,0,0,0,3851,grass
0.008,0,0,0,3856,grass
0.008,0,0,0,3850,grass
0.008,0,0,0,3856,grass
0.008,0,0,0,3857,grass
0.008,0,0,0,3856,grass
0.008,0,0,0,3850,grass
0.008,0,0,0,3849,grass
0.008,0,0,0,3848,grass
0.008,0,0,0,3852,grass
0.008,0,0,0,3848,grass
0.008,0,0,0,3848,grass
0.008,0,0,0,3848,grass
0.008,0,0,0,3844,grass
0.008,0,0,0,3849,grass
0.008,0,0,0,3848,grass
0.008,0,0,0,3849,grass
0.008,0,0,0,3853,grass
0.008,0,0,0,3840,grass
0.01,0,0,0,3845,grass
0.01,0,0,0,3843,grass
0.01,0,0,0,3851,grass
0.01,0,0,0,3844,grass
0.01,0,0,0,3848,grass
0.01,0,0,0,3845,grass
0.01,0,0,0,3855,grass
0.01,0,0,0,3854,grass
0.01,0,0,0,3864,grass
0.01,0,0,0,3854,grass
0.01,0,0,0,3844,grass
0.01,0,0,0,3854,grass
0.01,0,0,0,3856,grass
0.01,0,0,0,3847,grass
0.01,0,0,0,3853,grass
0.01,0,0,0,3847,grass
0.01,0,0,0,3850,grass
0.01,0,0,0,3849,grass
0.01,0,0,0,3849,grass
0.013,0,0,0,3847,grass
0.013,0,0,0,3852,grass
0.013,0,0,0,3846,grass
0.013,0,0,0,3862,grass
0.013,0,0,0,3870,grass
0.013,0,0,0,3850,grass
0.013,0,0,0,3858,grass
0.013,0,0,0,3853,grass
0.013,0,0,0,3854,grass
0.013,0,0,0,3854,grass
0.013,0,0,0,3857,grass
0.013,0,0,0,3853,grass
0.013,0,0,0,3855,grass
0.013,0,0,0,3851,grass
0.013,0,0,0,3856,grass
0.013,0,0,0,3860,grass
0.013,0,0,0,3865,grass
0.013,0,0,0,3849,grass
0.013,0,0,0,3857,grass
0.013,0,0,0,3859,grass
0.013,0,0,0,3852,grass
0.016,0,0,0,3852,grass
0.016,0,0,0,3852,grass
0.016,0,0,0,3852,grass
0.016,0,0,0,3843,grass
0.016,0,0,0,3858,grass
0.016,0,0,0,3851,grass
0.016,0,0,0,3845,grass
0.016,0,0,0,3857,grass
0.016,0,0,0,3858,grass
0.016,0,0,0,3856,grass
0.016,0,0,0,3860,grass
0.016,0,0,0,3860,grass
0.016,0,0,0,3859,grass
0.016,0,0,0,3855,grass
0.016,0,0,0,3856,grass
0.016,0,0,0,3862,grass
0.016,0,0,0,3857,grass
0.016,0,0,0,3859,grass
0.016,0,0,0,3857,grass
0.016,0,0,0,3854,grass
0.016,0,0,0,3858,grass
0.016,0,0,0,3858,grass
